numero_de_cliente	cliente_edad	cliente_antiguedad	ctrx_quarter	mpayroll	mcaja_ahorro	mtarjeta_visa_consumo	mtarjeta_master_consumo	Visa_status	Master_status	Visa_mlimitecompra	Master_mlimitecompra	mprestamos_personales	cdescubierto_preacordado	limite_credito_total	consumo_total	utilizacion_credito	ratio_prestamo_ingreso	cluster
1229627756	57	51	0	0	0	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_1
1230599441	43	40	12	0	0	0	0	0	0	197064	168912	58322.83	1	1	0	0	0	cluster_1
1231020450	33	48	4	0	0	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_1
1233549706	28	47	2	0	0	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_1
1236675795	25	49	0	0	0	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_1
1240909719	38	47	0	0	0	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_1
1241974530	63	47	0	0	0	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_1
1242413626	27	48	0	0	0	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_1
1242644583	30	48	6	0	0	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_1
1242867453	38	47	0	0	0	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_1
1248137741	37	44	12	0	0	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_1
1251147374	22	20	0	0	0	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_1
1251481227	25	42	0	0	0	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_1
1253504085	47	44	0	0	0	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_1
1253568841	24	21	6	0	0	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_1
1254375342	34	46	5	0	0	0	0	0	0	197064	168912	516090.14	1	1	0	0	0	cluster_1
1271102111	79	41	0	0	0	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_1
1292743873	29	42	0	0	0	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_1
1300409386	35	45	5	0	0	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_1
1305029972	30	43	0	0	0	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_1
1309614092	63	41	0	0	0	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_1
1312281402	33	43	6	0	0	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_1
1313757879	34	40	0	0	0	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_1
1315990473	38	41	0	0	0	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_1
1320674577	45	42	3	0	0	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_1
1322696624	32	39	0	0	0	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_1
1326211126	25	40	0	0	0	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_1
1330937749	32	36	0	0	0	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_1
1335011014	38	37	0	0	0	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_1
1337659510	76	36	0	0	0	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_1
1339044826	46	35	0	0	0	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_1
1345930824	69	33	0	0	0	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_1
1346570902	24	36	0	0	0	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_1
1349766787	29	32	0	0	0	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_1
1352416368	36	30	0	0	0	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_1
1356543092	27	33	2	0	0	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_1
1389432691	53	26	3	0	0	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_1
1390596529	27	25	0	0	0	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_1
1391158511	31	25	0	0	0	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_1
1391731570	33	28	0	0	0	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_1
1410103212	59	17	0	0	0	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_1
1436089017	47	27	0	0	0	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_1
1436587839	31	27	0	0	0	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_1
1439788831	25	22	0	0	0	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_1
1441172763	29	24	0	0	0	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_1
1450628486	59	23	0	0	0	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_1
1451973699	58	21	20	0	0	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_1
1453868564	46	19	2	0	0	0	0	0	0	197064	168912	181974.17	1	1	0	0	0	cluster_1
1454575150	30	20	3	0	0	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_1
1454885458	43	19	0	0	0	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_1
1456242926	23	19	0	0	0	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_1
1457942777	34	18	0	0	0	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_1
1459304762	30	17	5	0	15.51	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_1
1459588529	35	19	6	0	0	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_1
1459709221	22	19	4	0	191.16	0	0	0	0	197064	168912	10728.55	1	1	0	0	0	cluster_1
1460114765	32	19	0	0	0	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_1
1460366149	34	19	0	0	0	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_1
1460831855	53	18	6	0	0	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_1
1461666434	23	15	0	0	0	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_1
1461723317	63	18	0	0	0	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_1
1462569050	42	18	0	0	0	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_1
1463881009	34	17	0	0	0	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_1
1468784918	26	16	3	0	0	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_1
1470812507	35	15	0	0	0	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_1
1485510235	27	15	1	0	0	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_1
1486458137	52	15	2	0	0	0	0	0	0	197064	168912	349751.05	1	1	0	0	0	cluster_1
1487529147	24	15	0	0	101.88	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_1
1488034896	23	12	0	0	0	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_1
1488196212	56	14	0	0	89.24	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_1
1490040384	29	14	0	0	0	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_1
1522050118	39	12	18	23808.65	0	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_1
251679187	58	323	189	0	99979.05	15401.86	3015.4	0	0	197064	197064	2048.12	1	394128	18417.26	0.0467291336824585	0	cluster_2
251808341	59	323	64	0	18731.41	31034.2	0	0	0	197064	98532	0	1	295596	31034.2	0.104988565474499	0	cluster_2
254021969	81	320	46	0	5192.14	14698.28	0	0	9	140760	70380	0	1	211140	14698.28	0.0696139054655679	0	cluster_2
254719878	48	170	106	0	12079.04	14116.77	0	0	0	70380	56304	0	1	126684	14116.77	0.111432935493038	0	cluster_2
254932245	54	375	102	0	8479.57	3482.34	0	0	0	225216	112608	0	1	337824	3482.34	0.0103081486217675	0	cluster_2
256941601	57	321	90	0	3675.48	67610.01	0	0	0	281520	98532	0	1	380052	67610.01	0.177896735183606	0	cluster_2
259227065	73	201	45	0	6720.97	2544.06	1388.83	0	0	140760	140760	0	1	281520	3932.89	0.0139701974992896	0	cluster_2
259964505	76	280	59	0	52586.71	4460.91	0	0	0	98532	70380	0	1	168912	4460.91	0.0264096689400398	0	cluster_2
262773437	49	199	36	0	9467.5	7883.21	0	0	0	35190	17595	0	1	52785	7883.21	0.149345647437719	0	cluster_2
264181434	75	323	39	0	10627.72	5831.17	0	0	0	98532	98532	0	1	197064	5831.17	0.0295902346445825	0	cluster_2
264688643	56	121	64	0	3556.78	3064.75	0	0	0	70380	56304	0	1	126684	3064.75	0.0241920842411039	0	cluster_2
266875362	60	323	29	0	0	45476.15	0	0	0	140760	140760	0	1	281520	45476.15	0.161537901392441	0	cluster_2
268269294	67	289	29	0	531.68	363.78	0	0	0	70380	98532	0	1	168912	363.78	0.00215366581415175	0	cluster_2
268701456	72	323	55	0	4371.16	3833.14	0	0	0	112608	112608	0	1	225216	3833.14	0.0170198387325945	0	cluster_2
269445899	53	288	98	0	258.02	36531.59	24640.76	0	0	197064	197064	0	1	394128	61172.35	0.155209348232046	0	cluster_2
270156934	70	287	20	0	0	2460.68	0	0	0	70380	56304	0	1	126684	2460.68	0.0194237630640018	0	cluster_2
272068647	49	29	56	0	30683.8	4714.87	0	0	0	98532	98532	0	1	197064	4714.87	0.0239255774773678	0	cluster_2
272744533	64	323	104	0	24102	25639.36	2452.49	0	0	788256	140760	0	1	929016	28091.85	0.03023828437831	0	cluster_2
275583073	46	261	18	0	0	125.35	0	0	0	49266	70380	0	1	119646	125.35	0.0010476739715494	0	cluster_2
275609110	59	321	25	0	4248.28	9652.61	0	0	0	98532	84456	0	1	182988	9652.61	0.0527499617461254	0	cluster_2
275890392	51	120	17	0	0	938.96	0	0	0	98532	98532	0	1	197064	938.96	0.00476474647830147	0	cluster_2
280419594	78	321	71	0	223.97	57904.64	21350.79	0	0	197064	197064	0	1	394128	79255.43	0.201090584784638	0	cluster_2
281585267	63	264	62	0	11476.74	22895.63	0	0	0	98532	35190	0	1	133722	22895.63	0.17121812416805	0	cluster_2
283176826	66	320	24	19061.25	4622.52	13157.44	0	0	0	197064	70380	0	1	267444	13157.44	0.0491969907718999	0	cluster_2
287668112	49	280	47	0	0	4500.09	0	0	0	56304	49266	0	1	105570	4500.09	0.0426265984654732	0	cluster_2
288729054	72	321	72	0	3274.96	22743.77	11261.46	0	0	112608	98532	0	1	211140	34005.23	0.161055366107796	0	cluster_2
289269807	57	187	59	0	57281.71	61055.55	0	0	0	197064	140760	0	1	337824	61055.55	0.180731830775789	0	cluster_2
291121640	54	322	214	0	75965.9	53269.64	0	0	0	112608	98532	0	1	211140	53269.64	0.252295349057497	0	cluster_2
291456013	77	321	27	0	19490.67	770.07	0	0	0	140760	49266	0	0	190026	770.07	0.0040524454548325	0	cluster_2
291717090	47	188	104	0	1881.8	20881.46	6041.03	0	0	112608	112608	0	1	225216	26922.49	0.119540751989201	0	cluster_2
296384934	63	65	40	0	307.49	12146.12	0	0	0	281520	140760	0	1	422280	12146.12	0.0287631903002747	0	cluster_2
297857330	71	321	19	0	4103.89	15498.15	0	0	0	84456	84456	0	1	168912	15498.15	0.0917528061949417	0	cluster_2
301961671	69	323	26	0	0	267.39	2098.16	0	0	7038	17595	0	1	24633	2365.55	0.096031746031746	0	cluster_2
302065224	59	293	11	0	23498.67	3159.36	0	0	0	197064	98532	0	1	295596	3159.36	0.0106881013274875	0	cluster_2
303683256	68	323	35	21407.25	9051.81	14289.83	0	0	0	140760	49266	0	1	190026	14289.83	0.075199341142791	0	cluster_2
305248273	77	373	72	0	236857.75	36673.24	0	0	0	98532	98532	0	1	197064	36673.24	0.186098120407583	0	cluster_2
305427454	57	376	30	0	2724.77	605.06	0	0	0	70380	70380	0	1	140760	605.06	0.00429852230747371	0	cluster_2
307311302	58	322	99	0	13445.65	16639.46	385.33	0	0	197064	197064	0	1	394128	17024.79	0.0431960936548532	0	cluster_2
310261789	59	320	38	0	5421.95	12289.45	0	0	0	140760	70380	0	1	211140	12289.45	0.058205219285782	0	cluster_2
313442430	73	320	12	0	1166.04	3153.03	0	0	0	225216	98532	0	1	323748	3153.03	0.00973914896771563	0	cluster_2
313876342	56	183	19	0	37942.36	9136.76	0	0	0	140760	140760	0	1	281520	9136.76	0.0324551008809321	0	cluster_2
313939571	56	259	36	0	2671.71	721.19	0	0	0	42228	56304	10477.97	0	98532	721.19	0.0073193480290667	0	cluster_2
316300440	59	320	40	0	7091.44	15101.1	0	0	0	98532	49266	33000.06	1	147798	15101.1	0.102173913043478	0	cluster_2
317929557	50	100	90	0	2267.9	5491.96	0	0	0	84456	84456	0	1	168912	5491.96	0.0325137349625841	0	cluster_2
318601728	51	27	94	0	1737.97	2645.64	1693.35	0	0	56304	197064	0	1	253368	4338.99	0.0171252486501847	0	cluster_2
318914734	75	269	173	0	5307.88	119828.57	15708.71	0	0	225216	140760	0	1	365976	135537.28	0.370344722058277	0	cluster_2
320164994	67	320	91	0	3644.13	20101.03	0	0	0	197064	70380	0	1	267444	20101.03	0.0751597717653041	0	cluster_2
322291473	47	182	49	0	2321.07	19863.11	0	0	0	98532	281520	202407.95	1	380052	19863.11	0.0522641901634513	0	cluster_2
328269228	59	310	143	0	7686.16	24880.15	926.37	0	0	225216	112608	0	1	337824	25806.52	0.0763904281519371	0	cluster_2
329604381	68	376	14	0	502.44	10043.24	0	0	0	70380	112608	0	1	182988	10043.24	0.0548846918923645	0	cluster_2
329706482	58	69	47	0	239.77	4794.89	8179.03	0	0	98532	140760	0	1	239292	12973.92	0.0542179429316484	0	cluster_2
330392069	87	323	13	2346	534.79	3545.66	0	0	0	112608	98532	0	1	211140	3545.66	0.0167929335985602	0	cluster_2
330560669	73	266	25	0	0	5629.61	4006.56	0	0	140760	140760	0	1	281520	9636.17	0.0342290778630293	0	cluster_2
331279808	61	258	81	0	28662.74	7084.35	0	0	0	168912	140760	0	1	309672	7084.35	0.0228769472215764	0	cluster_2
333782446	75	323	65	0	59188.71	16665.04	0	0	0	98532	35190	0	1	133722	16665.04	0.124624519525583	0	cluster_2
335210938	61	281	64	0	2424.54	2411.19	0	0	0	70380	49266	0	1	119646	2411.19	0.0201527004663758	0	cluster_2
335305525	64	56	11	0	0	6836.94	0	0	0	140760	56304	0	1	197064	6836.94	0.0346940080379978	0	cluster_2
336802642	76	162	123	0	476.75	62259.61	0	0	0	197064	140760	0	1	337824	62259.61	0.184295994363929	0	cluster_2
337387520	61	266	61	0	2428.71	1694.76	0	0	0	140760	140760	0	1	281520	1694.76	0.00602003410059676	0	cluster_2
338089444	72	280	76	0	1770.26	19151.73	0	0	0	140760	140760	0	1	281520	19151.73	0.0680297314578005	0	cluster_2
340106239	82	285	57	0	269787.93	11028.88	0	0	0	98532	98532	0	1	197064	11028.88	0.0559659805951366	0	cluster_2
340640066	54	213	52	0	8578.01	17132.25	0	0	0	112608	24633	0	1	137241	17132.25	0.124833322403655	0	cluster_2
341391434	75	322	40	0	90645.85	26553.45	0	0	0	140760	49266	0	1	190026	26553.45	0.13973587824824	0	cluster_2
342104878	44	101	98	0	34857.45	48978.27	0	0	0	225216	168912	0	1	394128	48978.27	0.124269957983193	0	cluster_2
343657940	42	171	41	0	13437.65	3092.07	0	0	0	98532	98532	0	1	197064	3092.07	0.0156906893192059	0	cluster_2
344154201	62	287	30	0	0	5494.03	0	0	0	140760	56304	0	1	197064	5494.03	0.0278794198838956	0	cluster_2
344849198	46	202	17	0	0	30848.45	0	0	0	70380	70380	0	1	140760	30848.45	0.219156365444729	0	cluster_2
344926065	51	265	83	0	35199.9	21158.31	9751.4	0	0	140760	98532	0	1	239292	30909.71	0.12917151430052	0	cluster_2
348038012	88	282	83	0	281497.77	41890.85	1782.96	0	0	281520	140760	0	1	422280	43673.81	0.103423818319598	0	cluster_2
348224990	66	282	118	0	35524.57	14258.26	0	0	0	98532	35190	42509.16	1	133722	14258.26	0.106626134817008	0	cluster_2
349555472	64	138	24	0	7687.73	15120.43	0	0	0	112608	112608	0	1	225216	15120.43	0.0671374591503268	0	cluster_2
351541276	63	317	68	0	86.95	18841.16	9337.31	0	0	450432	140760	0	1	591192	28178.47	0.0476638215672743	0	cluster_2
353767380	63	12	37	0	0	14243.9	13976.31	0	0	140760	140760	0	1	281520	28220.21	0.100242291844274	0	cluster_2
355937616	53	134	258	0	16667.9	729.86	0	0	0	98532	98532	0	1	197064	729.86	0.0037036698737466	0	cluster_2
435675557	73	190	27	0	0	6750.15	0	0	0	70380	70380	0	1	140760	6750.15	0.0479550298380222	0	cluster_2
435956105	69	196	22	0	27009.86	17505.15	0	0	0	56304	70380	0	1	126684	17505.15	0.138179643838212	0	cluster_2
436575620	50	169	32	0	105.21	5798.93	7372.87	0	0	197064	140760	0	1	337824	13171.8	0.0389901250355215	0	cluster_2
436912401	59	254	33	0	6135.03	1282.28	0	0	0	197064	140760	0	1	337824	1282.28	0.00379570427204698	0	cluster_2
437021718	72	80	149	23255.89	12140.83	39736.78	33620.79	0	0	70380	70380	0	1	140760	73357.57	0.521153523728332	0	cluster_2
440279439	56	212	53	0	576.23	20309.5	29687.73	0	0	197064	197064	0	1	394128	49997.23	0.126855310964966	0	cluster_2
441340458	40	8	70	0	232.66	60873.79	4769.01	0	0	140760	112608	0	1	253368	65642.8	0.2590808626188	0	cluster_2
441753295	60	111	25	0	15130.57	3974.25	0	0	0	168912	70380	0	1	239292	3974.25	0.0166083696905872	0	cluster_2
444477342	64	136	51	0	16073.94	6990.48	0	0	0	197064	70380	0	1	267444	6990.48	0.0261381074168798	0	cluster_2
445822700	49	140	252	102729.16	23753.54	121029	15165.54	0	0	225216	197064	0	1	422280	136194.54	0.322521881216255	0	cluster_2
446478389	83	48	29	0	0.05	3079.84	0	0	0	98532	98532	0	1	197064	3079.84	0.0156286282628994	0	cluster_2
453501996	80	168	117	0	8935.72	25757.48	0	0	0	197064	70380	0	1	267444	25757.48	0.096309806912849	0	cluster_2
456619623	39	251	32	0	2830.43	1954.99	0	0	0	98532	140760	0	1	239292	1954.99	0.00816989285057587	0	cluster_2
457633673	56	251	104	0	35952.75	26560.75	0	0	0	98532	98532	0	1	197064	26560.75	0.134782354970974	0	cluster_2
459771092	70	248	53	0	2394.19	22528.64	0	0	0	112608	112608	0	1	225216	22528.64	0.100031258880364	0	cluster_2
460231631	40	92	16	0	209.14	1121.38	0	0	0	197064	140760	0	1	337824	1121.38	0.00331942076347447	0	cluster_2
460424305	72	248	61	0	5484.33	6070.06	0	0	0	281520	112608	0	1	394128	6070.06	0.0154012402062274	0	cluster_2
462989948	41	146	39	0	388.41	6197.28	0	0	0	140760	70380	0	1	211140	6197.28	0.0293515203182722	0	cluster_2
463289462	51	247	106	0	275.19	48734.49	19512.02	0	0	140760	140760	0	1	281520	68246.51	0.242421533105996	0	cluster_2
467191788	52	242	73	0	9934.64	48572.45	0	0	0	197064	140760	0	1	337824	48572.45	0.143780341242777	0	cluster_2
467617101	58	242	39	0	2597.43	1567.29	4861.01	0	0	140760	70380	0	1	211140	6428.3	0.030445675854883	0	cluster_2
469453690	67	243	24	0	734.34	4677.85	0	0	0	98532	56304	0	1	154836	4677.85	0.0302116432870909	0	cluster_2
470071531	70	243	16	0	4901.59	658.63	0	0	0	35190	6650.91	0	1	41840.91	658.63	0.0157412924336493	0	cluster_2
477315446	43	238	54	0	7244.3	41754.78	0	0	0	112608	56304	0	1	168912	41754.78	0.2471984228474	0	cluster_2
478024808	63	161	35	0	122.49	272.04	0	0	0	98532	56304	7954.46	1	154836	272.04	0.00175695574672557	0	cluster_2
479140891	55	238	55	0	144892.43	7618.93	1518.44	0	0	70380	70380	0	1	140760	9137.37	0.0649145353793691	0	cluster_2
485809775	71	122	12	0	91351.25	7076.89	0	0	0	70380	70380	0	1	140760	7076.89	0.0502762858766695	0	cluster_2
485886931	54	67	36	0	12771.16	37292.77	0	0	0	140760	140760	0	1	281520	37292.77	0.132469344984371	0	cluster_2
487086943	46	234	80	0	1263.6	3352.11	0	0	0	70380	112608	0	1	182988	3352.11	0.0183187422126041	0	cluster_2
487252495	81	235	112	0	0	12079.64	0	0	0	98532	98532	0	1	197064	12079.64	0.0612980554540657	0	cluster_2
487845169	44	235	43	0	4850.76	9930.2	0	0	0	197064	98532	0	1	295596	9930.2	0.0335938240030312	0	cluster_2
488730432	49	234	49	0	5334.86	10969.61	0	0	0	98532	98532	0	0	197064	10969.61	0.0556652153615069	0	cluster_2
488949647	61	234	17	0	38676.66	892.69	0	0	0	98532	98532	0	1	197064	892.69	0.00452994966102383	0	cluster_2
489986525	60	234	12	12.58	21881.28	3838.24	0	0	0	6158.25	4750.65	0	1	10908.9	3838.24	0.351844823951086	0	cluster_2
490015842	61	46	4	0	0	8751.6	0	0	0	70380	28152	0	1	98532	8751.6	0.0888198757763975	0	cluster_2
491422532	65	235	12	0	1711.4	2495.36	0	0	0	98532	70380	5198.71	1	168912	2495.36	0.0147731363076632	0	cluster_2
493399293	50	183	120	0	6235.82	44440.58	0	0	0	140760	70380	0	1	211140	44440.58	0.210479208108364	0	cluster_2
493635502	41	234	46	0	22412.18	3422.43	0	0	0	112608	112608	0	1	225216	3422.43	0.0151962116368286	0	cluster_2
494541696	55	55	4	0	0	1008.78	0	0	0	70380	35190	0	1	105570	1008.78	0.00955555555555556	0	cluster_2
496218584	52	53	29	0	0	11311.41	0	0	0	168912	140760	0	1	309672	11311.41	0.0365270673486786	0	cluster_2
497691124	42	66	82	0	0	97329.1	7132.61	0	0	140760	98532	0	1	239292	104461.71	0.436544932551026	0	cluster_2
498466122	68	169	39	0	19821.34	17687.22	0	0	0	112608	98532	0	1	211140	17687.22	0.0837701051435067	0	cluster_2
498587617	56	73	26	0	3564.46	1917.55	0	0	0	168912	140760	0	1	309672	1917.55	0.00619219690511251	0	cluster_2
498786567	43	124	48	0	7233.06	1032.24	0	0	0	225216	112608	0	1	337824	1032.24	0.00305555555555556	0	cluster_2
501120084	40	92	63	0	5933.85	25139.47	2963.38	0	0	112608	140760	0	0	253368	28102.85	0.110917124498753	0	cluster_2
501859633	60	230	19	0	122.59	1340.59	0	0	0	140760	140760	0	1	281520	1340.59	0.00476197073032111	0	cluster_2
502209762	51	230	47	0	2652.77	73310.18	0	0	0	140760	49266	0	1	190026	73310.18	0.385790260280172	0	cluster_2
503406059	67	126	17	0	0	211.14	0	0	0	98532	98532	0	1	197064	211.14	0.00107142857142857	0	cluster_2
504926585	42	230	16	0	1286.98	4442.78	0	0	0	112608	98532	0	1	211140	4442.78	0.0210418679549114	0	cluster_2
507876849	41	60	8	0	0	4203.15	0	0	0	70380	70380	0	1	140760	4203.15	0.0298604006820119	0	cluster_2
510250118	67	230	29	0	2712.8	3149.89	0	0	0	197064	140760	0	1	337824	3149.89	0.00932405631334659	0	cluster_2
511434665	45	229	162	0	11827.03	69632.62	106667.66	0	0	197064	197064	0	1	394128	176300.28	0.44731731823164	0	cluster_2
513212561	54	225	139	0	62253.92	20972.7	16281.25	0	0	70380	98532	0	1	168912	37253.95	0.220552417827034	0	cluster_2
513960283	67	202	92	0	3128.16	113.81	1226.46	0	0	28152	7038	0	1	35190	1340.27	0.0380866723500995	0	cluster_2
517222017	39	194	120	0	9116.42	28445.87	0	0	0	140760	140760	0	1	281520	28445.87	0.101043868996874	0	cluster_2
517746579	42	118	9	0	3487.86	163.04	0	0	0	112608	98532	0	1	211140	163.04	0.000772189068864261	0	cluster_2
522321878	78	152	50	0	10914.49	21230.39	0	0	0	140760	98532	0	1	239292	21230.39	0.0887216873109005	0	cluster_2
524377614	69	186	74	0	95.63	42306.5	0	0	0	281520	6650.91	0	1	288170.91	42306.5	0.146810446620028	0	cluster_2
525723997	69	124	177	0	6192.7	21690.08	43433.57	0	0	168912	197064	0	1	365976	65123.65	0.177945138479026	0	cluster_2
533724464	58	57	159	0	26895.3	45351.59	0	0	0	84456	35190	0	1	119646	45351.59	0.379048108586998	0	cluster_2
535810978	50	58	174	0	35554.94	9422.16	0	0	0	98532	197064	0	1	295596	9422.16	0.0318751268623391	0	cluster_2
535882592	68	194	23	0	1831.13	8366.32	0	0	0	140760	84456	0	0	225216	8366.32	0.0371479823813583	0	cluster_2
538266578	65	14	52	0	1599.98	20950.33	8809.23	0	0	28152	28152	0	1	56304	29759.56	0.52855143506678	0	cluster_2
541073982	53	169	169	0	12.41	32227.02	9108.99	0	0	112608	112608	0	1	225216	41336.01	0.183539402173913	0	cluster_2
541104750	57	129	122	0	6771.91	32539.71	0	0	0	112608	70380	0	1	182988	32539.71	0.177824283559578	0	cluster_2
544606349	71	14	32	0	16603.76	11389.33	0	0	0	140760	140760	0	1	281520	11389.33	0.0404565572605854	0	cluster_2
549314885	48	198	34	0	0	40476.19	0	0	0	70380	35190	0	1	105570	40476.19	0.383406175996969	0	cluster_2
550451302	55	218	189	0	24139.84	7155.95	0	0	0	140760	112608	50722.05	1	253368	7155.95	0.0282433061791544	0	cluster_2
550583591	55	125	9	0	3818.99	1348.95	0	0	0	98532	98532	0	1	197064	1348.95	0.0068452380952381	0	cluster_2
552202793	45	214	122	0	715.45	44264.04	0	0	0	98532	140760	0	1	239292	44264.04	0.184979188606389	0	cluster_2
556953413	40	10	76	105697.58	15597.48	37990.88	0	0	0	140760	84456	0	1	225216	37990.88	0.168686416595624	0	cluster_2
558637952	38	49	42	0	6695.44	7724.8	1657.76	0	0	70380	35190	0	1	105570	9382.56	0.0888752486501847	0	cluster_2
559674898	74	128	21	0	260.04	9583.72	0	0	0	281520	140760	0	1	422280	9583.72	0.0226951785545136	0	cluster_2
562500388	49	95	120	0	4259.79	28862.16	0	0	0	112608	112608	0	0	225216	28862.16	0.128153239556692	0	cluster_2
563535003	66	82	50	28978.96	2120.99	6932.43	0	0	0	98532	98532	0	1	197064	6932.43	0.0351785714285714	0	cluster_2
564408891	53	166	35	0	1031.39	6386.39	0	0	0	98532	98532	0	1	197064	6386.39	0.0324076949620428	0	cluster_2
564821949	47	212	22	0	1100.26	9806.94	0	0	0	70380	70380	0	1	140760	9806.94	0.0696713554987212	0	cluster_2
565038321	71	211	25	0	0	8027.39	0	0	0	140760	98532	0	1	239292	8027.39	0.0335464202731391	0	cluster_2
565855180	65	213	16	0	1939.68	776.12	0	0	0	140760	140760	0	1	281520	776.12	0.00275689116226201	0	cluster_2
566182107	40	203	44	0	497	4297.66	0	0	0	28152	28152	0	1	56304	4297.66	0.0763295680591077	0	cluster_2
570331880	38	71	16	0	0.01	1794.81	0	0	0	70380	70380	0	1	140760	1794.81	0.012750852514919	0	cluster_2
570510770	36	210	42	0	3542.77	3432.78	15878.95	0	0	70380	70380	0	1	140760	19311.73	0.137196149474282	0	cluster_2
570535706	61	211	43	0	251.06	6868.8	0	0	0	140760	56304	0	1	197064	6868.8	0.034855681402996	0	cluster_2
573078164	36	74	26	0	3060.5	50878.21	0	0	0	140760	98532	0	1	239292	50878.21	0.212619769988132	0	cluster_2
575099998	45	207	105	0	8134.19	101370.34	0	0	0	140760	140760	0	1	281520	101370.34	0.360082196646775	0	cluster_2
575294567	45	207	22	0	610.3	1246.08	2834.64	0	0	112608	98532	0	1	211140	4080.72	0.0193270815572606	0	cluster_2
579062417	37	64	45	0	2476.95	17721.22	0	0	0	140760	112608	0	1	253368	17721.22	0.0699426131160999	0	cluster_2
580156835	40	28	81	39245.84	35100.2	13353.78	106.82	0	0	98532	98532	0	1	197064	13460.6	0.0683057280883368	0	cluster_2
580876334	45	108	15	0	0	13159.76	0	0	0	168912	70380	0	1	239292	13159.76	0.0549945673068887	0	cluster_2
580939049	56	203	30	0	767.15	1161.27	3181.98	0	0	112608	140760	0	1	253368	4343.25	0.0171420621388652	0	cluster_2
583196648	48	203	83	68748.02	9619.19	10253.14	9268.4	0	0	140760	28152	0	1	168912	19521.54	0.115572250639386	0	cluster_2
583670167	70	34	14	0	231233.56	2909.2	81611.47	0	0	112608	112608	0	1	225216	84520.67	0.375287146561523	0	cluster_2
